# submitted_item	validated_id	current_symbol
FBgn0036862	FBgn0036862	Gbs-76A
FBgn0036875	FBgn0036875	CG9449
FBgn0036876	FBgn0036876	CG9451
FBgn0036882	FBgn0036882	CG9279
FBgn0036886	FBgn0036886	CG9300
FBgn0036887	FBgn0036887	CG9231
FBgn0036888	FBgn0036888	CG9330
FBgn0036890	FBgn0036890	CG9368
FBgn0036891	FBgn0036891	CG9372
FBgn0036892	FBgn0036892	Lon
FBgn0036893	FBgn0036893	PIG-F
FBgn0036896	FBgn0036896	wnd
FBgn0036897	FBgn0036897	Rnf146
FBgn0036899	FBgn0036899	tey
FBgn0036900	FBgn0036900	CG8765
FBgn0036908	FBgn0036908	TORIP
FBgn0036910	FBgn0036910	Cyp305a1
FBgn0036911	FBgn0036911	Fibp
FBgn0036915	FBgn0036915	Prp3
FBgn0036916	FBgn0036916	Mtr3
FBgn0036918	FBgn0036918	Pfdn6
FBgn0036919	FBgn0036919	Grasp65
FBgn0036920	FBgn0036920	CG8004
FBgn0036921	FBgn0036921	RhoGDI
FBgn0036922	FBgn0036922	CG14182
FBgn0036926	FBgn0036926	CG7646
FBgn0036927	FBgn0036927	Gabat
FBgn0036928	FBgn0036928	Tom20
FBgn0036929	FBgn0036929	CG7668
FBgn0036932	FBgn0036932	CG14184
FBgn0036934	FBgn0036934	sNPF-R
FBgn0036935	FBgn0036935	CG14186
FBgn0036937	FBgn0036937	Ir76b
FBgn0036939	FBgn0036939	CG7365
FBgn0036958	FBgn0036958	CG17233
FBgn0036964	FBgn0036964	FRG1
FBgn0036967	FBgn0036967	SCCRO4
FBgn0036973	FBgn0036973	Rbbp5
FBgn0036974	FBgn0036974	eRF1
FBgn0036975	FBgn0036975	CG5618
FBgn0036980	FBgn0036980	RhoBTB
FBgn0036986	FBgn0036986	CG5282
FBgn0036987	FBgn0036987	CG5274
FBgn0036988	FBgn0036988	CG5262
FBgn0036990	FBgn0036990	mRpL15
FBgn0036992	FBgn0036992	Hpd
FBgn0036993	FBgn0036993	CG5910
FBgn0036997	FBgn0036997	CG5955
FBgn0036998	FBgn0036998	CG5969
FBgn0036999	FBgn0036999	isoQC
FBgn0037001	FBgn0037001	ND-39
FBgn0037007	FBgn0037007	BNIP3
FBgn0037008	FBgn0037008	mTerf3
FBgn0037009	FBgn0037009	CG5104
FBgn0037010	FBgn0287585	Pss
FBgn0037011	FBgn0037011	CG4858
FBgn0037012	FBgn0037012	Rcd2
FBgn0037015	FBgn0037015	cmpy
FBgn0037016	FBgn0037016	CG13252
FBgn0037017	FBgn0037017	CG4074
FBgn0037018	FBgn0037018	CG4042
FBgn0037019	FBgn0037019	Pex16
FBgn0037020	FBgn0037020	Pex14
FBgn0037021	FBgn0037021	CG11399
FBgn0037022	FBgn0037022	CG11396
FBgn0037024	FBgn0037024	tzn
FBgn0037026	FBgn0037026	CG3634
FBgn0037027	FBgn0037027	HIPP1
FBgn0037028	FBgn0037028	CG3618
FBgn0037031	FBgn0037031	CG11456
FBgn0037044	FBgn0037044	Pdss2
FBgn0037045	FBgn0037045	CG10584
FBgn0037046	FBgn0037046	CG10581
FBgn0037050	FBgn0037050	ICA69
FBgn0037051	FBgn0037051	CG10565
FBgn0037057	FBgn0037057	CG10512
FBgn0037060	FBgn0037060	CG10508
FBgn0037061	FBgn0037061	CG12975
FBgn0037063	FBgn0037063	CG9391
FBgn0037071	FBgn0037071	CG7632
FBgn0037074	FBgn0037074	Tbc1d8-9
FBgn0037082	FBgn0037082	CG5664
FBgn0037084	FBgn0037084	Syx6
FBgn0037087	FBgn0037087	CG7519
FBgn0037093	FBgn0037093	Cdk12
FBgn0037094	FBgn0037094	CG7611
FBgn0037098	FBgn0037098	Wnk
FBgn0037102	FBgn0037102	CRIF
FBgn0037105	FBgn0037105	S1P
FBgn0037106	FBgn0037106	CG11307
FBgn0037107	FBgn0037107	CG7166
FBgn0037108	FBgn0037108	Alg11
FBgn0037109	FBgn0037109	MED1
FBgn0037110	FBgn0037110	ORMDL
FBgn0037116	FBgn0037116	Als2
FBgn0037120	FBgn0037120	CG11247
FBgn0037121	FBgn0037121	Rpb8
FBgn0037126	FBgn0037126	CG14567
FBgn0037130	FBgn0037130	Syn1
FBgn0037134	FBgn0037134	CG7407
FBgn0037135	FBgn0037135	CG7414
FBgn0037137	FBgn0037137	Nopp140
FBgn0037138	FBgn0037138	P5CDh1
FBgn0037140	FBgn0037140	SLC22A
FBgn0037142	FBgn0037142	CG14562
FBgn0037146	FBgn0037146	P5CS
FBgn0037150	FBgn0037150	CG7133
FBgn0037153	FBgn0037153	olf413
FBgn0037163	FBgn0037163	laza
FBgn0037164	FBgn0037164	CG11438
FBgn0037166	FBgn0037166	CG11426
FBgn0037167	FBgn0037167	CG11425
FBgn0037182	FBgn0037182	ArfGAP3
FBgn0037184	FBgn0037184	CG14450
FBgn0037186	FBgn0037186	CG11241
FBgn0037188	FBgn0037188	CG7369
FBgn0037199	FBgn0037199	EMC4
FBgn0037202	FBgn0037202	Ssl1
FBgn0037203	FBgn0037203	slif
FBgn0037206	FBgn0037206	CG12768
FBgn0037207	FBgn0037207	Mes2
FBgn0037213	FBgn0037213	CG12581
FBgn0037215	FBgn0037215	beta-Man
FBgn0037218	FBgn0037218	aux
FBgn0037220	FBgn0037220	CG14641
FBgn0037225	FBgn0037225	TwdlG
FBgn0037228	FBgn0037228	CG1092
FBgn0037234	FBgn0037234	CG9795
FBgn0037235	FBgn0037235	CG1103
FBgn0037238	FBgn0037238	CG1090
FBgn0037239	FBgn0037239	Sfxn1-3
FBgn0037240	FBgn0037240	Cont
FBgn0037249	FBgn0037249	eIF3a
FBgn0037252	FBgn0037252	CG14650
FBgn0037255	FBgn0037255	Fip1
FBgn0037261	FBgn0037261	CG9775
FBgn0037262	FBgn0037262	MED31
FBgn0037270	FBgn0037270	eIF3f1
FBgn0037279	FBgn0037279	CG1129
FBgn0037282	FBgn0037282	CG14657
FBgn0037288	FBgn0037288	CG14661
FBgn0037290	FBgn0037290	CG1124
FBgn0037292	FBgn0037292	plh
FBgn0037293	FBgn0037293	CG12007
FBgn0037297	FBgn0037297	CG1116
FBgn0037298	FBgn0037298	Sccpdh1
FBgn0037299	FBgn0037299	Vps37B
FBgn0037301	FBgn0037301	Mms19
FBgn0037305	FBgn0037305	CG12173
FBgn0037312	FBgn0037312	CG11999
FBgn0037313	FBgn0037313	CG1161
FBgn0037315	FBgn0037315	Cerk
FBgn0037317	FBgn0037317	CG14667
FBgn0037324	FBgn0037324	Orco
FBgn0037326	FBgn0037326	CG14669
FBgn0037327	FBgn0037327	PEK
FBgn0037328	FBgn0037328	RpL35A
FBgn0037329	FBgn0037329	POLDIP2
FBgn0037330	FBgn0037330	mRpL44
FBgn0037332	FBgn0037332	Hcs
FBgn0037336	FBgn0037336	CG2519
FBgn0037339	FBgn0037339	Pi4KIIalpha
FBgn0037340	FBgn0037340	CG14671
FBgn0037341	FBgn0037341	CG12746
FBgn0037342	FBgn0037342	CG2931
FBgn0037344	FBgn0037344	CG2926
FBgn0037347	FBgn0037347	SecS
FBgn0037351	FBgn0037351	RpL13A
FBgn0037354	FBgn0037354	CG12171
FBgn0037356	FBgn0037356	CG12170
FBgn0037358	FBgn0037358	elm
FBgn0037360	FBgn0037360	CG2182
FBgn0037363	FBgn0037363	Atg17
FBgn0037368	FBgn0037368	CG1239
FBgn0037369	FBgn0037369	CG2100
FBgn0037371	FBgn0037371	Sym
FBgn0037372	FBgn0037372	CG2091
FBgn0037374	FBgn0037374	jagn
FBgn0037376	FBgn0037376	Hat1
FBgn0037378	FBgn0037378	PSMG1
FBgn0037379	FBgn0037379	CG10979
FBgn0037382	FBgn0037382	Hpr1
FBgn0037384	FBgn0037384	dgrn
FBgn0037387	FBgn0037387	CG1213
FBgn0037391	FBgn0037391	CG2017
FBgn0037396	FBgn0037396	CG11459
FBgn0037433	FBgn0037433	CG17919
FBgn0037435	FBgn0037435	CG18048
FBgn0037439	FBgn0037439	CG10286
FBgn0037440	FBgn0037440	CRAT
FBgn0037442	FBgn0037442	gzl
FBgn0037443	FBgn0037443	Dmtn
FBgn0037445	FBgn0037445	CG9727
FBgn0037446	FBgn0037446	Zif
FBgn0037447	FBgn0037447	Neurochondrin
FBgn0037448	FBgn0037448	CG15186
FBgn0037465	FBgn0037465	CG1105
FBgn0037466	FBgn0037466	CG1965
FBgn0037467	FBgn0037467	Ufl1
FBgn0037468	FBgn0037468	CG1943
FBgn0037469	FBgn0037469	Dpck
FBgn0037470	FBgn0037470	Tailor
FBgn0037472	FBgn0037472	CG10098
FBgn0037475	FBgn0037475	Fer1
FBgn0037478	FBgn0037478	CG2656
FBgn0037481	FBgn0037481	MAGE
FBgn0037482	FBgn0037482	CG10055
FBgn0037489	FBgn0037489	CG1234
FBgn0037491	FBgn0037491	CG1227
FBgn0037504	FBgn0037504	CG1142
FBgn0037513	FBgn0037513	pyd3
FBgn0037515	FBgn0037515	Sp7
FBgn0037521	FBgn0037521	CG2993
FBgn0037525	FBgn0037525	CG17816
FBgn0037529	FBgn0037529	mRpS9
FBgn0037530	FBgn0037530	EMC1
FBgn0037533	FBgn0037533	CD98hc
FBgn0037534	FBgn0037534	ELOVL
FBgn0037536	FBgn0037536	CG2698
FBgn0037537	FBgn0037537	CG2767
FBgn0037538	FBgn0037538	CG3223
FBgn0037539	FBgn0037539	CG10435
FBgn0037541	FBgn0037541	CG2747
FBgn0037544	FBgn0037544	CG11035
FBgn0037546	FBgn0037546	mAChR-B
FBgn0037548	FBgn0037548	CG7900
FBgn0037549	FBgn0037549	CG7878
FBgn0037550	FBgn0037550	CG9667
FBgn0037551	FBgn0037551	Arl8
FBgn0037556	FBgn0037556	CG9636
FBgn0037560	FBgn0037560	CR18228
FBgn0037566	FBgn0037566	mRpL1
FBgn0037573	FBgn0037573	CG7483
FBgn0037580	FBgn0037580	DppIII
FBgn0037592	FBgn0037592	CG11737
FBgn0037603	FBgn0037603	CG11753
FBgn0037607	FBgn0037607	CG8036
FBgn0037608	FBgn0037608	mRpL19
FBgn0037609	FBgn0037609	CG9773
FBgn0037611	FBgn0037611	CG11755
FBgn0037613	FBgn0037613	Cks85A
FBgn0037617	FBgn0037617	nom
FBgn0037621	FBgn0037621	M1BP
FBgn0037622	FBgn0037622	CG8202
FBgn0037623	FBgn0037623	CG9801
FBgn0037627	FBgn0037627	CG13318
FBgn0037632	FBgn0037632	CCT7
FBgn0037635	FBgn0037635	CG9837
FBgn0037636	FBgn0286516	aqz
FBgn0037637	FBgn0037637	IscU
FBgn0037643	FBgn0037643	ScsbetaA
FBgn0037644	FBgn0037644	CG11964
FBgn0037647	FBgn0037647	RagA-B
FBgn0037648	FBgn0037648	CG11975
FBgn0037652	FBgn0037652	CG11980
FBgn0037653	FBgn0037653	Iru
FBgn0037655	FBgn0037655	Kcmf1
FBgn0037657	FBgn0037657	hyx
FBgn0037659	FBgn0037659	Kdm2
FBgn0037660	FBgn0037660	beag
FBgn0037669	FBgn0037669	Ibf2
FBgn0037670	FBgn0037670	Ibf1
FBgn0037671	FBgn0037671	ATP6AP2
FBgn0037676	FBgn0037676	CG8861
FBgn0037679	FBgn0037679	Aduk
FBgn0037680	FBgn0037680	pasi2
FBgn0037686	FBgn0037686	RpL34b
FBgn0037687	FBgn0037687	CG8132
FBgn0037688	FBgn0037688	CG9356
FBgn0037690	FBgn0037690	Task7
FBgn0037697	FBgn0037697	GstZ2
FBgn0037698	FBgn0037698	CG16779
FBgn0037700	FBgn0037700	CG8149
FBgn0037702	FBgn0037702	CG8176
FBgn0037705	FBgn0037705	mura
FBgn0037707	FBgn0037707	RnpS1
FBgn0037709	FBgn0037709	CG8199
FBgn0037710	FBgn0037710	CG9393
FBgn0037713	FBgn0037713	CG16790
FBgn0037715	FBgn0037715	CG9399
FBgn0037716	FBgn0037716	Son
FBgn0037717	FBgn0037717	CG8301
FBgn0037718	FBgn0037718	P58IPK
FBgn0037719	FBgn0037719	bocks
FBgn0037720	FBgn0037720	CG8312
FBgn0037721	FBgn0037721	CG9427
FBgn0037728	FBgn0037728	p23
FBgn0037730	FBgn0037730	CG9444
FBgn0037734	FBgn0037734	trbd
FBgn0037736	FBgn0037736	side-VII
FBgn0037737	FBgn0037737	Pnn
FBgn0037739	FBgn0037739	CG12948
FBgn0037743	FBgn0037743	Alg12
FBgn0037744	FBgn0286506	Mpi
FBgn0037747	FBgn0037747	Naa80
FBgn0037749	FBgn0037749	CG9471
FBgn0037756	FBgn0037756	CG8507
FBgn0037757	FBgn0037757	CG8516
FBgn0037758	FBgn0037758	CG9467
FBgn0037760	FBgn0037760	FBXO11
FBgn0037766	FBgn0037766	Teh1
FBgn0037777	FBgn0037777	CG11722
FBgn0037779	FBgn0037779	CG12811
FBgn0037780	FBgn0037780	ohgt
FBgn0037788	FBgn0037788	CAH7
FBgn0037794	FBgn0037794	CG6254
FBgn0037796	FBgn0037796	CG12814
FBgn0037798	FBgn0037798	CG12817
FBgn0037814	FBgn0037814	CG6325
FBgn0037817	FBgn0037817	Cyp12e1
FBgn0037818	FBgn0037818	CG6465
FBgn0037819	FBgn0037819	CG14688
FBgn0037822	FBgn0037822	CG14683
FBgn0037831	FBgn0037831	Cap-H2
FBgn0037834	FBgn0037834	Art1
FBgn0037835	FBgn0037835	CG14687
FBgn0037838	FBgn0037838	TTLL15
FBgn0037843	FBgn0037843	CG4511
FBgn0037845	FBgn0037845	CG14694
FBgn0037846	FBgn0037846	CG6574
FBgn0037848	FBgn0037848	Tsp86D
FBgn0037849	FBgn0037849	CG4596
FBgn0037852	FBgn0037852	Tpc1
FBgn0037853	FBgn0037853	CG14696
FBgn0037856	FBgn0037856	Leash
FBgn0037873	FBgn0037873	SdhC
FBgn0037874	FBgn0037874	Tctp
FBgn0037875	FBgn0037875	ZnT86D
FBgn0037876	FBgn0037876	CG4820
FBgn0037877	FBgn0037877	CG6689
FBgn0037878	FBgn0037878	CG6693
FBgn0037881	FBgn0037881	GCC88
FBgn0037882	FBgn0037882	CG17187
FBgn0037884	FBgn0037884	Arfip
FBgn0037885	FBgn0037885	CG17721
FBgn0037890	FBgn0037890	CG17734
FBgn0037891	FBgn0037891	CG5214
FBgn0037892	FBgn0037892	mRpL40
FBgn0037894	FBgn0037894	Ranbp9
FBgn0037895	FBgn0037895	CG6723
FBgn0037896	FBgn0037896	ninaG
FBgn0037897	FBgn0037897	CG5270
FBgn0037899	FBgn0037899	RpL24-like
FBgn0037900	FBgn0037900	CG5276
FBgn0037902	FBgn0037902	CG5281
FBgn0037906	FBgn0037906	PGRP-LB
FBgn0037908	FBgn0037908	dpr5
FBgn0037911	FBgn0037911	CG10898
FBgn0037913	FBgn0037913	fabp
FBgn0037917	FBgn0037917	wkd
FBgn0037918	FBgn0037918	CG6791
FBgn0037924	FBgn0037924	CG14712
FBgn0037926	FBgn0037926	Elp1
FBgn0037930	FBgn0037930	CG14715
FBgn0037931	FBgn0037931	CG18476
FBgn0037933	FBgn0037933	Ho
FBgn0037934	FBgn0037934	CG6830
FBgn0037935	FBgn0037935	CG6834
FBgn0037936	FBgn0037936	CG6908
FBgn0037941	FBgn0037941	CG12594
FBgn0037942	FBgn0037942	CG14721
FBgn0037943	FBgn0037943	CG14722
FBgn0037944	FBgn0037944	CG6923
FBgn0037949	FBgn0037949	prd1
FBgn0037950	FBgn0037950	HisCl1
FBgn0037955	FBgn0037955	Kyat
FBgn0037956	FBgn0037956	CG6959
FBgn0037963	FBgn0037963	Cad87A
FBgn0037973	FBgn0037973	CG18547
FBgn0037976	FBgn0037976	Tk
FBgn0037978	FBgn0037978	KLHL18
FBgn0037981	FBgn0037981	Spt3
FBgn0037989	FBgn0037989	ATP8B
FBgn0037993	FBgn0037993	dpr15
FBgn0037998	FBgn0037998	Cog1
FBgn0038013	FBgn0038013	CG10038
FBgn0038016	FBgn0038016	MBD-R2
FBgn0038017	FBgn0038017	CG4115
FBgn0038020	FBgn0038020	GstD9
FBgn0038037	FBgn0038037	Cyp9f2
FBgn0038038	FBgn0038038	Sccpdh2
FBgn0038039	FBgn0038039	CG5196
FBgn0038042	FBgn0038042	Scgbeta
FBgn0038043	FBgn0038043	CG17202
FBgn0038046	FBgn0038046	CG5641
FBgn0038049	FBgn0038049	Srlp
FBgn0038053	FBgn0038053	CG18549
FBgn0038055	FBgn0038055	trus
FBgn0038056	FBgn0038056	CG5961
FBgn0038058	FBgn0038058	CG5608
FBgn0038063	FBgn0038063	Octbeta2R
FBgn0038065	FBgn0038065	Snx3
FBgn0038071	FBgn0038071	Dtg
FBgn0038072	FBgn0038072	CG6225
FBgn0038079	FBgn0038079	NijC
FBgn0038084	FBgn0038084	beat-Vc
FBgn0038087	FBgn0038087	beat-Va
FBgn0038088	FBgn0038088	CG10126
FBgn0038092	FBgn0038092	beat-Vb
FBgn0038098	FBgn0038098	CG7381
FBgn0038100	FBgn0038100	Paip2
FBgn0038105	FBgn0038105	yellow-f2
FBgn0038106	FBgn0038106	CG7488
FBgn0038108	FBgn0038108	CG7518
FBgn0038110	FBgn0038110	CG8031
FBgn0038113	FBgn0038113	CG11668
FBgn0038130	FBgn0038130	CG8630
FBgn0038143	FBgn0038143	CG9813
FBgn0038145	FBgn0038145	Droj2
FBgn0038146	FBgn0038146	CG9799
FBgn0038147	FBgn0038147	CCHa2
FBgn0038149	FBgn0038149	GILT1
FBgn0038160	FBgn0038160	CG9759
FBgn0038165	FBgn0038165	Task6
FBgn0038166	FBgn0038166	CG9588
FBgn0038167	FBgn0038167	Lkb1
FBgn0038168	FBgn0038168	omd
FBgn0038172	FBgn0038172	Adgf-D
FBgn0038173	FBgn0038173	Adgf-C
FBgn0038179	FBgn0038179	CG9312
FBgn0038180	FBgn0038180	Cht5
FBgn0038181	FBgn0038181	CG9297
FBgn0038183	FBgn0038183	CG9286
FBgn0038194	FBgn0038194	Cyp6d5
FBgn0038195	FBgn0038195	CG3061
FBgn0038196	FBgn0038196	CG9922
FBgn0038197	FBgn0038197	foxo
FBgn0038198	FBgn0038198	Npc2b
FBgn0038202	FBgn0038202	CG12402
FBgn0038211	FBgn0038211	CG9649
FBgn0038220	FBgn0285913	red
FBgn0038224	FBgn0038224	ATPsynE
FBgn0038233	FBgn0038233	HtrA2
FBgn0038234	FBgn0038234	mRpL11
FBgn0038236	FBgn0038236	Cyp313a1
FBgn0038237	FBgn0038237	Pde6
FBgn0038243	FBgn0038243	CG8066
FBgn0038244	FBgn0038244	CG7987
FBgn0038246	FBgn0038246	CG14853
FBgn0038250	FBgn0038250	CG3505
FBgn0038251	FBgn0038251	Hexim
FBgn0038256	FBgn0038256	CG7530
FBgn0038260	FBgn0038260	CG14855
FBgn0038271	FBgn0038271	UQCR-C1
FBgn0038272	FBgn0038272	Dph2
FBgn0038275	FBgn0038275	CG3817
FBgn0038279	FBgn0038279	Sdr
FBgn0038282	FBgn0038282	dpr9
FBgn0038286	FBgn0038286	CG6966
FBgn0038294	FBgn0038294	Mf
FBgn0038299	FBgn0038299	Spn88Eb
FBgn0038303	FBgn0038303	SIDL
FBgn0038307	FBgn0038307	mRpS10
FBgn0038311	FBgn0038311	CG14864
FBgn0038316	FBgn0038316	CG6276
FBgn0038318	FBgn0038318	CG6236
FBgn0038319	FBgn0038319	mRpL9
FBgn0038321	FBgn0038321	CG6218
FBgn0038327	FBgn0038327	Trax
FBgn0038330	FBgn0038330	CG14868
FBgn0038331	FBgn0038331	Ccm3
FBgn0038332	FBgn0038332	CG6136
FBgn0038337	FBgn0038337	CG6125
FBgn0038341	FBgn0286071	AdamTS-A
FBgn0038343	FBgn0038343	Trissin
FBgn0038344	FBgn0038344	obe
FBgn0038349	FBgn0038349	AOX3
FBgn0038354	FBgn0038354	CG5404
FBgn0038360	FBgn0038360	CG9590
FBgn0038363	FBgn0038363	Acyp2
FBgn0038369	FBgn0038369	Arpc3A
FBgn0038376	FBgn0038376	Hmt-1
FBgn0038381	FBgn0038381	EndoU
FBgn0038387	FBgn0038387	blp
FBgn0038388	FBgn0038388	CG4287
FBgn0038396	FBgn0038396	CG5013
FBgn0038398	FBgn0038398	sxe2
FBgn0038400	FBgn0038400	CG5903
FBgn0038407	FBgn0038407	CG6126
FBgn0038412	FBgn0038412	Zip89B
FBgn0038420	FBgn0038420	CG10311
FBgn0038422	FBgn0038422	CG14880
FBgn0038424	FBgn0038424	CG17565
FBgn0038425	FBgn0038425	CG14881
FBgn0038426	FBgn0038426	mRpS33
FBgn0038427	FBgn0038427	ema
FBgn0038428	FBgn0038428	CG14894
FBgn0038432	FBgn0038432	CG14883
FBgn0038437	FBgn0038437	Sdhaf3
FBgn0038438	FBgn0038438	Der-2
FBgn0038446	FBgn0038446	CG14903
FBgn0038453	FBgn0038453	Arl6IP1
FBgn0038455	FBgn0038455	CG14907
FBgn0038460	FBgn0038460	CG18622
FBgn0038461	FBgn0038461	EMC2B
FBgn0038462	FBgn0038462	EMC2A
FBgn0038463	FBgn0038463	CG3534
FBgn0038465	FBgn0038465	Irc
FBgn0038471	FBgn0038471	Trm7-32
FBgn0038472	FBgn0038472	CG3995
FBgn0038473	FBgn0038473	Ns1
FBgn0038474	FBgn0038474	mRpS11
FBgn0038475	FBgn0038475	Keap1
FBgn0038476	FBgn0038476	kuk
FBgn0038488	FBgn0038488	m-cup
FBgn0038494	FBgn0038494	beat-IIb
FBgn0038498	FBgn0038498	beat-IIa
FBgn0038504	FBgn0038504	Sur-8
FBgn0038515	FBgn0038515	CG5823
FBgn0038519	FBgn0038519	Prx3
FBgn0038524	FBgn0038524	sll
FBgn0038525	FBgn0038525	CG14329
FBgn0038535	FBgn0038535	alt
FBgn0038536	FBgn0038536	CG7655
FBgn0038540	FBgn0038540	CG14321
FBgn0038542	FBgn0038542	TyrR
FBgn0038545	FBgn0038545	pasi1
FBgn0038546	FBgn0038546	CG7379
FBgn0038551	FBgn0038551	Odj
FBgn0038552	FBgn0038552	Alg1
FBgn0038564	FBgn0038564	CG7785
FBgn0038569	FBgn0038569	CG7218
FBgn0038576	FBgn0038576	Arp5
FBgn0038577	FBgn0038577	CG12321
FBgn0038578	FBgn0038578	MED17
FBgn0038581	FBgn0038581	CG14314
FBgn0038583	FBgn0038583	CG7183
FBgn0038584	FBgn0038584	mTerf5
FBgn0038585	FBgn0038585	Non3
FBgn0038586	FBgn0038586	CG7168
FBgn0038593	FBgn0038593	Vps39
FBgn0038596	FBgn0038596	CG14312
FBgn0038597	FBgn0038597	CG8064
FBgn0038601	FBgn0038601	CG18600
FBgn0038603	FBgn0038603	PKD
FBgn0038606	FBgn0038606	CG15803
FBgn0038610	FBgn0038610	CG7675
FBgn0038617	FBgn0038617	Wdr37
FBgn0038619	FBgn0038619	CG7685
FBgn0038627	FBgn0038627	CG7694
FBgn0038631	FBgn0038631	CG7695
FBgn0038639	FBgn0286828	dind
FBgn0038640	FBgn0038640	CG7706
FBgn0038641	FBgn0038641	ChT
FBgn0038651	FBgn0038651	Epg5
FBgn0038652	FBgn0038652	CG7720
FBgn0038653	FBgn0038653	Octalpha2R
FBgn0038654	FBgn0038654	CG14298
FBgn0038659	FBgn0038659	EndoA
FBgn0038660	FBgn0038660	Sgsh
FBgn0038662	FBgn0038662	Mpc1
FBgn0038665	FBgn0038665	euc
FBgn0038666	FBgn0038666	Smu1
FBgn0038672	FBgn0038672	CG6005
FBgn0038675	FBgn0038675	CG6013
FBgn0038678	FBgn0038678	mRpL55
FBgn0038679	FBgn0038679	CG6040
FBgn0038680	FBgn0038680	Cyp12a5
FBgn0038681	FBgn0038681	Cyp12a4
FBgn0038682	FBgn0038682	CG5835
FBgn0038683	FBgn0038683	CG11779
FBgn0038686	FBgn0038686	CG5555
FBgn0038693	FBgn0038693	unc79
FBgn0038704	FBgn0038704	CG5316
FBgn0038720	FBgn0038720	CG6231
FBgn0038721	FBgn0038721	subdued
FBgn0038722	FBgn0038722	Nup58
FBgn0038723	FBgn0038723	CG6195
FBgn0038725	FBgn0038725	CG6184
FBgn0038733	FBgn0038733	CG11407
FBgn0038735	FBgn0038735	MICU3
FBgn0038737	FBgn0038737	CG11447
FBgn0038738	FBgn0038738	CG4572
FBgn0038740	FBgn0038740	CG4562
FBgn0038742	FBgn0038742	Arc42
FBgn0038745	FBgn0038745	ClpX
FBgn0038746	FBgn0038746	Surf6
FBgn0038747	FBgn0038747	RhoGAP92B
FBgn0038752	FBgn0038752	CG4462
FBgn0038755	FBgn0038755	Hs6st
FBgn0038760	FBgn0038760	MED25
FBgn0038761	FBgn0038761	CG17190
FBgn0038763	FBgn0038763	PIG-L
FBgn0038771	FBgn0038771	CG4390
FBgn0038774	FBgn0038774	CG5023
FBgn0038787	FBgn0038787	CG4360
FBgn0038788	FBgn0038788	Sirt2
FBgn0038799	FBgn0038799	MFS9
FBgn0038803	FBgn0038803	CG5191
FBgn0038805	FBgn0038805	TFAM
FBgn0038806	FBgn0038806	CG5412
FBgn0038809	FBgn0038809	CG16953
FBgn0038810	FBgn0038810	Srp72
FBgn0038811	FBgn0038811	Pus1
FBgn0038815	FBgn0038815	CG5466
FBgn0038818	FBgn0038818	Nep4
FBgn0038820	FBgn0038820	CG4000
FBgn0038826	FBgn0038826	Syp
FBgn0038828	FBgn0038828	CG17270
FBgn0038829	FBgn0038829	CG17271
FBgn0038830	FBgn0038830	CG17272
FBgn0038832	FBgn0038832	CG15695
FBgn0038834	FBgn0038834	RpS30
FBgn0038837	FBgn0038837	KaiR1D
FBgn0038839	FBgn0038839	Ktl
FBgn0038840	FBgn0038840	Grik
FBgn0038842	FBgn0038842	hdly
FBgn0038849	FBgn0038849	CG7079
FBgn0038853	FBgn0038853	RhoGAP93B
FBgn0038854	FBgn0038854	CG7044
FBgn0038857	FBgn0038857	Bdbt
FBgn0038858	FBgn0038858	CG5793
FBgn0038861	FBgn0038861	Trm7-34
FBgn0038862	FBgn0038862	Usp8
FBgn0038868	FBgn0038868	CG5862
FBgn0038869	FBgn0038869	Smyd5
FBgn0038871	FBgn0038871	CG3337
FBgn0038872	FBgn0038872	Nelf-A
FBgn0038876	FBgn0038876	Idi
FBgn0038877	FBgn0038877	CG3308
FBgn0038878	FBgn0038878	CG3301
FBgn0038880	FBgn0038880	SIFaR
FBgn0038881	FBgn0038881	CG16791
FBgn0038890	FBgn0038890	CG7956
FBgn0038893	FBgn0038893	Archease
FBgn0038912	FBgn0038912	CG6656
FBgn0038922	FBgn0038922	Idh3b
FBgn0038923	FBgn0038923	mRpL35
FBgn0038924	FBgn0038924	CG6028
FBgn0038925	FBgn0038925	Cchl
FBgn0038926	FBgn0038926	CG13409
FBgn0038930	FBgn0038930	BomT3
FBgn0038938	FBgn0038938	CG7084
FBgn0038946	FBgn0038946	rdhB
FBgn0038947	FBgn0038947	Sar1
FBgn0038948	FBgn0038948	PSR
FBgn0038950	FBgn0038950	CG5382
FBgn0038951	FBgn0038951	CG5380
FBgn0038959	FBgn0038959	CG13856
FBgn0038961	FBgn0038961	CG13850
FBgn0038964	FBgn0038964	Nop56
FBgn0038965	FBgn0038965	mats
FBgn0038966	FBgn0038966	pinta
FBgn0038972	FBgn0038972	CG7054
FBgn0038974	FBgn0038974	CG5377
FBgn0038975	FBgn0038975	Nrx-1
FBgn0038976	FBgn0038976	Pfdn5
FBgn0038980	FBgn0038980	Octbeta1R
FBgn0038981	FBgn0038981	CG5346
FBgn0038983	FBgn0038983	CG5326
FBgn0038984	FBgn0038984	AdipoR
FBgn0038989	FBgn0038989	CG6937
FBgn0039003	FBgn0039003	wfs1
FBgn0039008	FBgn0039008	CG6972
FBgn0039013	FBgn0039013	CG4813
FBgn0039019	FBgn0039019	HP1c
FBgn0039024	FBgn0039024	Nepl15
FBgn0039025	FBgn0039025	Usp12-46
